gengxin,id,title,zuozhe
09-30,600893,"893不到44元,主力根本没有出货空间!
","
鲁尼齐祖
"
09-30,600893,"说实在的,没军工板呋齐涨,大盘上不了!
","
股手无情
"
09-30,600893,"大雁又南飞,天气冷了,该到炒作流感疫苗股票时间了!
","
守住牛股
"
09-30,600893,"补仓
","
邹衍复齐
"
09-30,600893,"现在什么也不想了,中线拿好
","
吃了甜食
"
08-11,600038,"哈飞股份后期操作把握不住?
","
jingjingwany
"
08-11,600038,"哈飞股份投机高手的三大绝招
","
注意沪指
"
08-11,600038,"这么高了肯定回调啊,目测要关门了,该跑的快跑吧,否则又得站岗了
","
清风弟子
"
08-11,600038,通用航空获政策红利 概念股迎高成长契机(名单),"
家族游戏
"
08-11,600038,政策红利释放在即通用航空指数上涨3.46%,"
家族游戏
"
08-11,600038,"广发证券:快去借亲戚朋友钱满仓哈飞股份
","
dilaikou
"
08-11,600038,"南方证券:哈飞股份筹码非常珍贵,捏紧不卖
","
树1林2
"
08-11,600038,"《巴菲特宣布拆资20亿美元持股哈飞股份》
","
香婆婆
"
08-11,600038,"西南证券:哈飞股份未来冲上477元不是梦
","
反复叮嘱
"
08-11,600038,"《村委:上午9点用喇叭喊买哈飞股份》
","
人民总是没有
"
08-11,600038,"女儿问哈飞下周如何?妈妈说35元下贱卖是傻子
","
刀ota
"
08-11,600038,"国海证券:哈飞股份庄家实力强大,后市成大牛股
","
郊区的孔子
"
08-11,600038,"“哈飞股份28.50元洗完盘,本周涨40%”
","
岁月的流逝
"
08-11,600038,"“深圳牛散潜伏哈飞股份,融资持仓3715万元”
","
卧底乖猫猫
"
08-11,600038,"《哈飞股份获订单755亿元合同》
","
以言治罪
"
08-11,600038,"“武汉大户看好哈飞股份,融资1466万元满仓”
","
陆军中将a
"
08-11,600038,"“哈飞股份铁底28.50元,坚不可破”
","
有兴趣2
"
08-11,600038,"〈女儿问舅舅借高利贷买哈飞?〉
","
子怡百合
"
08-11,600038,"《上交所:排好队买哈飞股份,别挤坏机器》
","
城户沙加
"
08-11,600038,"东北证券:哈飞股份年底股价必上400元
","
yuguantounp1
"
08-11,600038,"北京电视台:哈飞股份下月有望冲上130元
","
fuhairenju
"
08-11,600038,"江苏电视台:我省投资者下周看好哈飞股份
","
胡秉静
"
08-11,600038,"浙江电视台:我省宁波,杭州投资者疯买哈飞股份
","
jlasiw
"
08-11,600038,"广东电视台:我省大户疯狂融资买进哈飞股份
","
我不是猎手
"
08-11,600038,"国信证券:我公司已向全体投资者推荐600038
","
北京少奶奶
"
08-10,600038,"股价太高不敢买!若中期能有高送配就好了。
","
征服就是爱
"
08-09,600038,"看50元,信不信由你!
","
红烟飞雪
"
08-09,600038,"果断清仓
","
绝对欧文
"
08-09,600038,"[]换刚从底部起动的潜力股,不用提心吊胆
","
波段红牛
"
08-09,600038,"刚从底部起动的潜力股,不用提心吊胆
","
九万庄
"
08-09,600038,"哈飞:稀缺标的,历史新高
","
Milky_WY
"
08-09,600038,"高位出局了*不论涨跌下来全仓转向(000709)河钢,破净钒钛磁铁京津冀第一股
","
有些新奇
"
08-09,600038,"如何操作才能赚得更大利润婿斟从
","
曼联的九
"
08-08,600038,"哈飞股份:炒股谁最牛板!
","
dallasdk
"
08-08,600038,"股票上涨只是假象主力已经暗中大量出仓
","
苹果爱罗斯
"
08-08,600038,"要融券的快融啊,你们不是很牛吗
","
冰山妹妹
"
08-08,600038,"目前,国内通航概念上市公司主要有:哈飞股份
","
拍成电影
"
08-07,600038,"哈飞股份,接着怎么操作
","
天灾太难
"
08-07,600038,"哈飞股份——又一轮新行情即将启动!
","
议论最多
"
08-06,600038,"军工个股也该哈飞和航天电子表现了
","
我真没有钱
"
08-06,600038,"哈飞股份,接下来后市如何发展
","
白度了一生
"
08-06,600038,"哈飞股份的近期态势!
","
rainicexx
"
08-06,600038,"关于同意洪都航空公司年产100架飞机及通用飞机零件的通用飞机数控加工生产线技术改造
","
欣童妹妹
"
08-05,600038,"70岁还不退休
","
哥哥没有钱
"
08-05,600038,"请哪位老师给讲讲,2013年11月为什么非公开增发两次
","
金金相析no
"
08-05,600038,"获得武器装备科研生产许可证宝鼎重工涨停
","
企鹅戀葱
"
08-05,600038,"高新兴:控股股东进行质押式回购交易及股
","
春暖瓜开
"
08-05,600038,"哈飞股份融资融券信息(8/4)
","
心与心对话
"
08-05,600038,"技术看盘后期走势持有的都来看看
","
剑雪霖
"
08-04,600038,"花旗:军用直升机资产注入,军工科研院所改制均对公司有利。
","
一九姑娘
"
08-04,600038,"天津、中航工业:混合制直升机一飞冲天
","
大山上的松树
"
08-04,600038,"且行且珍惜:成飞版本直升机600038一飞冲天
","
龙口赟赟
"
08-04,600038,"这吧里面庄托真他玛多。操盘手也真他玛溅!人家涨他玛跌。
","
笑看涨跌GG
"
08-04,600038,"2014年08月04日林左鸣:国企的战场在市场
","
安菲尔德哥
"
08-04,600038,"林左鸣:不光是民机,军机也应该上市推进直升机资产进入资本市场
","
鸣人亦鸣人
"
08-04,600038,"空客和中航直升机共同生产1000架新一代EC175/AC352旋翼机
","
股运不长久
"
08-04,600038,"中航工业直升机公司成立整体上市
","
川菜芽13
"
08-04,600038,"中航工业直升机所已掌握无人直升机飞控等关键技术
","
支袁挺郭
"
08-04,600038,"目前:通航概念直升机最受益
","
吉牛
"
08-04,600038,"哈飞股份披露要点
","
浅唱相思情
"
08-03,600038,"越南中将:必要时动用潜艇、飞机、渔民进行海战。这是想挑衅中国!
","
征服就是爱
"
08-03,600038,"利好消息叠加券商称5只银行股将王者归来/证券市场红周刊2014年08月3日9:53
","
火星2号
"
08-02,600038,"今天操作建议
","
小牛诺维茨基
"
08-01,600038,"哈飞股份将会引发什么样的行情?
","
第一闲人
"
08-01,600038,"哈飞股份,后期走势如何、、
","
重要角色b
"
08-01,600038,"哈飞盘久必跌、这是上书了的。如果你在关注说明你就快要套牢了。
","
刷新跳大
"
08-01,600038,"哈飞券源不多还是茅台多些、几万股不够塞牙缝。
","
亿速思维
"
08-01,600038,"太恶心,反复震荡,卖了算了
","
黄河大合唱
"
08-01,600038,"振兴东北+八一建军节+央企改制=大涨5%以上
","
小花絮
"
07-31,600038,哈飞的个人看法（独家播放）,"
股能猎手
"
07-31,600038,"有利好为什么不涨,我告诉你
","
荆棘红
"
07-31,600038,"股如命告诫大家、此股需要大幅度调整!!!请大家高点出货!!!!!
","
三下江南2011
"
07-30,600038,"我早就说过,大盘下跌,军工就启动
","
卡拉奇的黄昏
"
07-30,600038,"哈飞股份融资融券信息(7/29)
","
灭却师慕容
"
07-29,600038,"频繁军演迎“八一”军工在港股属于稀缺品种
","
八刀一斩
"
04-18,002190,经过24小时深思熟虑 反复推敲 决定了… 放弃贵军 买入川军,"
股市沛山
"
04-18,002190,看贵航和集成的股价，说明有人得到消息在进贵航,"
财友gvfdyrzh
"
04-18,002190,仙兄的战友来报到,"
股市映真
"
04-18,002190,拉高出货，回探29.50吧,"
母春晖
"
04-18,002190,有人说集成带帽前股东大幅减少对比下贵行,"
潜半兰
"
04-10,002190,怎么那么坚挺？,"
冷雨雪
"
04-10,002190,主力，加油！！！我看好你,"
财友hrrourwc
"
04-03,002190,感觉像是出货中……大家怎么看。特别是高手。给点提示。我减了一半！,"
一国三公
"
04-03,002190,现在买就等于捡钱一样，朋友们满仓干就完了。,"
财友mlyvzpyt
"
04-03,002190,照这个涨法，游资盯上的是大家一致性对重组的预期,"
しovの俊熙
"
04-03,002190,让我们一起向四川牺牲的灭火英雄致敬,"
蔺宏富
"
04-01,002190,大家注意了：ST集成、中航三鑫、贵航股份各买1/3,"
LeoAdolph
"
04-01,002190,集成一涨其他壳都不行啦这是什么情况呢,"
要做淑女
"
04-01,002190,啊啊啊啊啊啊，天啊，怎么ST成飞居然涨停板了，太快了！,"
GustaveKent
"
03-31,002190,如果，锂电业务不并表。那就意味着50% 的营收没有了，剩余汽车模具及加工业务,"
财友jxxmeeuh
"
03-30,002190,作为成都人都知道成飞集成和132厂的关系,"
StevenLloyd
"
03-29,002190,下周应该是进入停牌窗口期。,"
鲁茹薇
"
03-29,002190,开盘成交量明显萎缩，请走下行道，那里有量！,"
檀欣笑
"
03-29,002190,抄底需谨慎，短线套利存在机会，长线投资风险还很大。借鉴中国船舶走势！,"
财友辰沛
"
03-28,002190,三十个跌停都有可能,"
939
"
03-27,002190,这个星期开板?完全没有希望。开板后立即买进?肯定上当。此股结果如何?只有天知道。,"
股市婉娜
"
03-27,002190,苦守三年，几年都不看你，你跌成这样了？怎么办？,"
鹿伏鹤行
"
03-26,002190,今天己挨2个跌停了,"
仙痴灵
"
03-26,002190,沈飞和成飞产品重叠浪费国家资源。,"
财友淳雅
"
03-20,002190,就看明天了？,"
财友xdfxrdam
"
03-20,002190,增发后的公司名为中国战斗机股份有限公司，简称中国战机,"
蓬子童
"
03-20,002190,成飞集成最新概念西部大开发，开干,"
LetitiaLucas
"
11-28,002190,有多少死在这股上的冤魂？过来报个数,"
梳碧湖砍柴人
"
11-16,002190,周末又没好消息？,"
似醉柳
"
11-14,002190,今天收盘16.88一路发发，停牌！！！,"
JessieDicken
"
07-11,002190,如果重组能上60不,"
得失在人
"
07-11,002190,st000787,"
庄天青
"
07-11,002190,当年黑豹在10元下方重组，成飞有的跌了,"
类韶敏
"
05-23,002190,如下午涨停。下面跟帖的同伴每人封一个红包！,"
武傲冬
"
09-29,002013,"难道中航机电在酝酿惊人之举。
","
宙宇小朋友
"
09-29,002013,"拿有中航机电的加3一四1六0八一八,交流接下来具体的操作方向、接下来的热点跟强势个
","
国市无双
"
05-23,002190,今天是我的最后500手资金，我已经尽力了。,"
麴慕蕊
"
05-18,002190,我朋友说成飞没量假涨！,"
麻乃欣
"
05-18,002190,22.5左右，大胆买,"
南街戏子
"
05-17,002190,我就想问一下这只票有人转过钱吗,"
KatherineBer
"
05-17,002190,反正下午小散我22.72全搞进了，涨不涨是大资金的事了。,"
仲力学
"
05-17,002190,周线很清晰,"
诸葛越泽
"
05-17,002190,最近国家新能源政策不断。继续看高到29元。大股东增持假！,"
财友rqrnorjm
"
05-15,002190,应该不会有人说是洗盘了吧？,"
阔论高谈
"
05-15,002190,昨天放量下跌,"
明桂枫
"
09-29,002013,"小鸡鸡实在跌不动了,节后必然暴涨,现在是短线买入的好时机
","
天山宝宝
"
09-29,002013,"中邮基金疯狂减持中,能上得来?等哪天涨停再回来!涨停才是王道!
","
以色列商人MA
"
09-29,002013,"砸盘迎国庆,庄家不厚道
","
女人如股票
"
09-29,002013,"三十年河东,四十年河西。下半年中航机电将王者归来。风水轮流转,各领风骚数十年!
","
黑妹啊
"
09-28,002013,"前次高潮到40,这次从大盘环境和行业趋势看我就不信她还没前次高潮舒服!我就不信这
","
浅歌未言
"
09-28,002013,"09月26日(周五)宸极点金牛股先知内参【独家】
","
托斯滕弗
"
09-28,002013,20万账户翻倍计划继续跟进，结果如何？ 中航电机,"
zz1325
"
09-28,002013,"双针穿顶,已见顶。将有大跌。
","
漫画鱼
"
09-27,002013,"本周中航动控融资的净买入额居首位,达到了2.31
","
白天依白云
"
09-27,002013,"对比其他中航系股票这段时间表现,机电你应该无地自容!
","
心潮人不潮
"
09-27,002013,"庄家拚命抛是什么意是?[不赞][不赞][不赞]
","
不停看电影
"
09-27,002013,"中航机电,军工板块中的逼股、操盘的是贱逼
","
天降路人甲
"
05-08,002190,主力做盘目的收十字星。,"
瑒瑒
"
04-20,002190,我涨你们不是不卖，那好吧。我只能跌了。,"
财友fhpttlgg
"
04-20,002190,今天涨停,"
财友nlyzxwaw
"
04-20,002190,天天哄人开心天天跌。。。。。神马玩意儿哪,"
财友zyphxxfm
"
04-19,002190,庄家苦于没有对手盘不敢拉了,"
司马绮丽
"
04-19,002190,沈飞下午涨停板，成飞下午跟进,"
OctaviaBeard
"
04-19,002190,涨停，我看错了吧？,"
财友arfvryaa
"
04-18,002190,下午保证拉。。。。不骗人，不拉老子割了,"
澹台和昶
"
09-26,002013,"可以拿10年到15年
","
ruby活得精彩
"
09-26,002013,"科技创新引领航空机电产业巨大变革——中航工业机电系统高峰对话的启示
","
lindaqaz
"
09-26,002013,"为什么不涨,无人机不飞了?
","
聪明人z
"
09-26,002013,"总是这样就有些恶心人了,臭股
","
思想问题
"
09-26,002013,"我在21.99等你[鼓掌][鼓掌][鼓掌]
","
迦陵音
"
09-26,002013,"软了,萎了,泄了,窝囊废庄一个
","
有些新奇
"
09-26,002013,"无人机领头羊通裕重工开盘涨停!
","
太頭殼雞媽哚
"
09-26,002013,"国防部:中国将加大无人机建设
","
没反应过来
"
09-26,002013,"力挺碧空万里蓝
","
放牛娃子
"
09-26,002013,"求证
","
还是不是刘德
"
09-25,002013,"双峰顶。明日必跌,20元见。
","
套牢过来人
"
09-25,002013,"今天走势很明显短期高点突破回调
","
绝对欧文
"
04-17,002190,假突破确立，主力做的日线假突破吸引散户接盘，没跑的感觉跑吧！,"
张大红
"
04-17,002190,大盘最后一次深蹲，最快下午拉起来。小飞借势强洗,"
LeonardGus
"
04-17,002190,今天下午或明天，军工股将和昨天海南股一样，全面涨停，后天才能分出哪个是军工龙头股,"
夷依云
"
04-16,002190,25.49 全部清仓了..,"
校弘厚
"
04-16,002190,主力，我已经卖完了，你可以开始拉升了,"
财友ffjenspx
"
04-14,002190,中东又乱了。。。。。。。。。真不知道是喜是悲，，，想赚钱可又想世界和平，，，愿天下太平，国泰民安,"
接上近3000人
"
03-31,002190,"周一主力必然借机打压,准备点散银子抄","
股市悦畅
"
03-31,002190,利空出尽 大资金抄底！,"
hfxhbgknby
"
03-30,002190,!!!!,"
夏侯灵溪
"
09-25,002013,"今天工作忙了一下午,想好的创新高跑一半居然没有看见,只有等等了
","
苊赖小葱宝贝
"
09-25,002013,"不陪庄玩了。拜拜!少赚当大赢比亏损要强!
","
刚爷你好牛
"
09-25,002013,"盘囗分析
","
内务府总管
"
09-25,002013,"下午开始砸盘
","
普欣
"
09-25,002013,"大家坚持住,今天小鸡鸡走势强于其他军工,说明主力买入比较多,大家不用跑,等他拉上
","
梅花雪梨花月
"
09-25,002013,◆央企限期整合+绩优低价+行业龙头≥50元/股,"
火星股友
"
09-24,002013,"军工,无人机,不得了啦
","
俊秀控啊
"
09-24,002013,"你这是要收在21.83吗
","
巴斯比宝贝
"
09-24,002013,"麻痹得浪费行情,浪费时间,等于浪费钱[怒][怒][怒]
","
彩云飘过的日
"
09-24,002013,"002013收盘价23.40
","
我就是阿满
"
09-24,002013,"中航机电体外资产净利约10亿,是已上市公司的1倍多,大家先来看看18家已托管的公司
","
思想工作1
"
09-24,002013,"庄,业务国内基本垄断,注入资产明确!
","
指指点点1982
"
03-30,002190,今天能到22元吗？买一点收藏。,"
mbgrhxhgah
"
03-29,002190,成飞集成 - 中航防务？,"
愁肠九回
"
03-29,002190,军伟收购成定局，独角兽，国企军工重组科技，新材料，万千概念与一身，快抢大家,"
ZoeRaglan
"
03-29,002190,高意峰在成飞哪个单位工作,"
泰嘉良
"
03-28,002190,看这个趋势会。。,"
解楚洁
"
03-26,002190,能站稳24.71就OK,"
财友ouqqckaq
"
03-26,002190,军工航天一直飙升，就你好死不死,"
库梓彤
"
03-23,002190,贸易战约等于战争我为祖国接盘，顶军工,"
高材疾足
"
03-23,002190,25.4出了半仓今天要不要接回来，大神们,"
我拼命挽回,
"
03-23,002190,弟弟妹妹们，我跌四个点跑了，全仓乐视网，想跟我发财快跟上，对不起你们，今天怪美国,"
权千儿
"
09-24,002013,"中航机电:在现价基础上翻一番也不算太高
","
梦雪还魂
"
09-24,002013,"近期主力出货已经十分明显,而且军工板块都已经不再掩饰的出货
","
注意沪指
"
09-24,002013,"涨涨眼泪水,跌跌长江水,远离毒品,远离股市。
","
中线重点关注
"
09-24,002013,"庄,这样小的盘,这样好的业绩
","
fifatxy
"
09-23,002013,"跟屁虫!连中航重机的毛你都舔不上!
","
JET草帽路飞
"
09-23,002013,"中航机电最精准分析行情
","
守爱浪子
"
09-23,002013,"重机涨停!今后几日恐飚飞!
","
笑独行
"
09-23,002013,"下面托大单,不是好事,再往上点就走人!
","
护卫艇家族管
"
09-23,002013,航空工业搞 “暴力整合”、“霸王重组”危害国防武器装备事业发展，遗患无穷,"
上官雯汐
"
09-22,002013,"庄,不断涉猎研制最前沿产品如无人机、机器人!
","
鬼音姬
"
09-22,002013,"借力资本市场潜力巨大航天军工股王者归来
","
如此拙劣
"
09-22,002013,"机电托管的18家中航工业企业,绝大部分都会注入机电!
","
不会逢迎
"
03-20,002190,明天看谁跑的快,"
赤巧夏
"
03-20,002190,可以起飞了,"
财友jrizvedr
"
03-20,002190,有个不服的说他接，来吧都给你，管够接，砸不晕你，小样,"
蔚灵萱
"
03-16,002190,买买买,"
财友smqesuwl
"
03-16,002190,一个字弱！,"
牛明钰
"
03-14,002190,开始盯你的盘，观望一波,"
菲布里左
"
03-13,002190,军工今天要动一下,"
rthwpbeooj
"
03-08,002190,我今天买的5只股票目前全是绿的，大盘是在涨的……,"
CherylBack
"
03-05,002190,闷杀,"
袁俊楠
"
09-22,002013,"八月以来行情结束,涨的多跌的多,这是事物客观规律
","
人生浮云
"
09-22,002013,"目前看今天主力依然有护盘资金在逢低买入,跌速太快了,大家可以等反弹了再减仓
","
另类无求
"
09-22,002013,"重机节节高升鸡鸡跌跌不休
","
金水相生1977
"
09-22,002013,"上周末清仓小鸡鸡,周末轻松过完,今天一看果然鸡鸡又一地鸡毛了,这次不跌穿20天线
","
ringfinger00
"
09-22,002013,"熊孩子
","
熊战士的雄起
"
09-21,002013,"首架国产大飞机昨开始结构总装
","
邹衍复齐
"
09-21,002013,"中航机电泛华:航空发动机点火、工业机器人
","
我爱dollar
"
09-21,002013,"中邮出局跑步进场
","
大涨无疑
"
09-21,002013,"帮庄锁定筹码,共同发财
","
东篱剑客
"
09-21,002013,"主流与非主流去年的主流影视与TMT,涨幅无不数倍。今年的主流是什么?军工莫
","
白天依白云
"
09-20,002013,"吧里这么多唱多的,下周是不是该调整了呢?
","
普通老百姓1
"
09-20,002013,"凤是凤鸡就是鸡
","
心清水
"
02-07,002190,可以跑啦，别说庄没给你机会！,"
邱星华
"
02-07,002190,央行定调2018年九大任务：防风险升至第二,"
酒神一诺
"
02-07,002190,成飞借壳！随时停牌,"
晁璠瑜
"
02-07,002190,七个点追高的大有人在。唉,"
财友lurgrpgd
"
02-07,002190,80见,"
BaldwinFoste
"
02-06,002190,早上跌停板附近吃货太爽了，明天拉升疯狂出局,"
濮阳芮波
"
02-06,002190,今天开盘15分钟是天赐良机啊，可惜大部分人看不到。,"
TheodoreEvel
"
02-05,002190,22.8买了 成飞集成,"
力映波
"
02-02,002190,买就只有几手，卖就是几百手，明显的畜牲对倒出货手法,"
htbglifpat
"
02-02,002190,22.51元跑了，哈哈。谢谢庄，收盘绿！,"
PhoebeGracie
"
09-20,002013,"未分配利润6.39元/股,年底10送50股
","
feizhuangcun
"
09-19,002013,"航天军工是未来中国股市的主流
","
醉卧宜城
"
09-19,002013,"中航机电(002013):强势上涨过程中可逢低买进暂不考虑做空
","
只因为你爱你
"
09-19,002013,"股票做得纠结,总是买了就跌卖了就涨的朋友+hjeu33
","
中期调整
"
09-19,002013,"继续上行目标50
","
西蒙诺夫
"
09-19,002013,"中邮掺和必熊
","
威望很高
"
09-19,002013,"中邮垃圾,棠干拉高就出的事
","
左右互搏1
"
09-19,002013,"利源精制:军工委认证满负荷生产中小盘绩优
","
先睹为快2001
"
09-19,002013,"大调整第一次反弹果然没有看错,还有有点力度滴,谢庄大哥,这次大赚了两把
","
逍遥傻哥
"
09-19,002013,"港股通实施是炒高20倍的A垃圾题材股噩梦!A庄家国庆长假会持有炒高20倍的垃圾过节吗?
","
逃顶高手88
"
09-19,002013,"想跑的快跑,我在下面接着,期待有人抛五十万股。
","
一失足成千恨
"
09-19,002013,"吃了一肚货,庄家不拉那就白费心机了
","
一百八十度大
"
02-01,002190,22买入10底仓,"
法盼香
"
02-01,002190,我在22.06等你,"
财友eqjftyiv
"
01-31,002190,兄弟们，低吸赚钱机会来了，增发29块多，怕啥,"
财友ofsnbgmm
"
01-31,002190,*西菱动力合理股价至少是成飞集成733亿倍,"
戴皓馨
"
01-31,002190,会翻红吗？？？？？,"
财友雁桃
"
01-30,002190,一斤高粱3.6元一斤贵州茅台酒卖1499元,"
财友hsidwbrz
"
01-30,002190,尾盘买进，赌一把,"
财友如风
"
01-30,002190,*西菱动力必超川渝所有烂股股价之和无数倍,"
嘉吉星
"
01-30,002190,成飞集成这次定增前的暴涨算不算是有内幕交易？请明白人解释一下。,"
RoxanneHarri
"
01-29,002190,又开始彰显妖股本性了,"
ColinMarlowe
"
09-19,002013,"该股将会让一大帮空头被扎空,让你在山脚下去哭
","
自然被禁
"
09-19,002013,"21.9买的重机,刚刚24元卖了。
","
DirkKakeru
"
09-19,002013,"广东明珠12.9元年报2.5元以上,10亿投资+15亿高送转!
","
长官指导下
"
09-19,002013,"童鞋们,今天21.50有希望了,先挂单,感谢庄大哥奋不顾身,下礼拜买新股去咯
","
白夏至草
"
09-19,002013,"今天资金净流入参考(数据)
","
龙心之幻
"
09-19,002013,"20元的战斗机地板价
","
一坨思想
"
09-19,002013,"调整基本到位,最后买入机会
","
楚楚可怜
"
09-18,002013,"主力开始发力,小鸡鸡今明两天必然会挺起来一下滴[微笑]
","
真是有缘分
"
01-28,002190,预测增发不变，变的是注入资产增发，有可能吗?,"
财友eqxrjyyk
"
10-21,002190,"新的机z遇,掌z握到了必有所得
","
xue19870904
"
09-18,002013,"机会情报:河北国企改革加速推进5股或受益
","
华黑人
"
09-18,002013,"跌到19元,我勉为其难买点,17最佳,军工版放卫星啦,小心啊
","
不违反公认原
"
09-18,002013,"拉红已走……精神崩溃了!受不了!
","
Terminator7
"
09-18,002013,"这种杀伤坚决走势,又要几个月调整了,这段时间浪费时间
","
邪月之罪
"
09-18,002013,"坚决不下车的理由
","
YY政客仇
"
09-17,002013,"三大热点值得我们关注
","
卖姑娘的火柴
"
09-17,002013,"23跑,19.9买回了,可以做反弹了,要求不高20.9就出
","
史上是首次
"
09-17,002013,"成本价16元,看他跌回去不?
","
豆包饭
"
09-17,002013,"中航机电`拉高出货,不玩了
","
风吹浪打
"
09-17,002013,"后市看好
","
白夏至草
"
10-21,002190,"今天破50。想要涨,必须先打下去。
","
續冩
"
10-21,002190,"天天这样搞,主力你不觉得有意思吗?
","
灵感奇袭
"
10-21,002190,"路过成飞吧:寂静如鬼域,该走者已走尽痛于回头,未走者已备受折腾懒于发声,只有做其
","
斩获收益
"
10-21,002190,"关于这个票的行情,主力有明显迹象。。
","
六个月亮
"
10-21,002190,"路过成飞吧:寂静如鬼域,该走者已走尽痛于回头,未走者已备受折腾懒于发声,僵尸一样
","
以色列商人MA
"
10-21,002190,"成飞集成长线资金悄悄进入成飞
","
一线生机1998
"
09-17,002013,"金鸡飞上五十元谁都不信?
","
一副眼镜
"
09-17,002013,"一一旅游回来,感觉相当好!要飞,不会跌
","
战栗公子
"
09-17,002013,"真正好股在中小板:002013,002166,002624,002183等
","
小丑看市
"
09-17,002013,"此波反弹就是结构性调整,前期涨幅巨大的军工股,重组股跌下去反弹后会跌的更深,涨幅
","
jingjingwany
"
09-17,002013,"中航三鑫002163大股东是中航通飞,现在价格还不到六元,的确是低,生产航空玻璃
","
西北王老大
"
09-17,002013,"中航机电主力弱,不行啊,上涨不给力,下跌不护盘
","
小牛诺维茨基
"
09-17,002013,"军工必须倒下去,不倒下去大盘牛不起来
","
稀奇古怪q
"
09-17,002013,"完了
","
堕天地狱兽
"
10-21,002190,"十亿股民九亿亏,还有一亿在成飞。敢买成飞都是顶尖高手,看来庄家很难在成飞赚的到钱
","
产生爱情
"
10-21,002190,"中航工业成飞9架批产飞机交付6种机型同场试飞
","
是一种偏见
"
10-21,002190,"歼20定型试飞珠海参加航展.中国空军迎来隐形战机时代。
","
大量描写
"
10-21,002190,"今天探低至52元,还有钱买吗?
","
有酒有醉
"
10-21,002190,"来点严肃的:我为成飞集成正名!
","
躲在河流
"
10-21,002190,"小散都知道成飞的未来,难度主力资金会熟视无睹?
","
沈阳老李
"
10-21,002190,"成飞集成,我们操作要知道的
","
白胖饺子
"
10-20,002190,"70元以上买进成飞集成的,还在站岗吗?
","
拉等他表弟
"
10-20,002190,"记住:高开赶紧走了,成飞就一被糟蹋、压榨干了的怨妇,何苦痴痴以守。
","
死灰复燃1
"
10-20,002190,"歼20定型试飞珠海航展参展,中国空军迎来隐形战机时代。
","
清波白石
"
10-20,002190,"号外号外
","
幕后风云
"
10-20,002190,"今天买的太多,睡不着觉
","
议论最多
"
10-20,002190,"明天暴涨,60元上方收盘
","
背碗卤粉
"
10-20,002190,"值得注意是现在的量能萎缩到公布得组消息之前的水平,阶段性底部或近在眼前。
","
爱我所爱890
"
10-20,002190,"成飞的真实情况是主力自12年底开始建仓,去年走了一个上升浪,今年26附近展开了成
","
小玄I
"
10-20,002190,"明日走势预测,谁能猜对
","
西蒙诺夫
"
10-20,002190,"现在就是坐山观庄斗!
","
需要一些功夫
"
10-20,002190,"中国空军迎来隐形战机时代。歼20定型试飞珠海航展参展
","
颇为熟悉
"
10-20,002190,"中国迎来隐形战机时代。歼20定型试飞珠海航展参展
","
吃力猛干
"
10-20,002190,"002190更大的机会逐步来临!正在逐渐跟上节奏!
","
指标迷
"
10-20,002190,"歼20都要量产了你们还喊什么,再不买就要板板了
","
月下的奥巴牛
"
10-20,002190,"成飞持续买入,人弃我取
","
聂盘
"
10-20,002190,"成飞涨势在望
","
干嘛了
"
10-20,002190,"明显的大趋势的解读,你还不懂吗?
","
扛枪打五毛
"
10-20,002190,"第4架歼20加入定型试飞定型生产准确日期曝光
","
长官指导下
"
10-20,002190,"此股重磅消息,成飞研发出最新一代空天一体战机XDD999,订单巨增最新有图有真相
","
流行小说
"
10-20,002190,"最新利好,明天起连续涨停板,目标价1000088888元
","
瞽进嘟嘟
"
10-20,002190,"再往下砸3个跌停融资客就会被平仓成飞才能起飞
","
彩云飘过的日
"
10-20,002190,"300395菲利华:将从五十元冲百元!最具特色的军工新股
","
天野美纱绪
"
10-20,002190,"11月3日是周一11月7日是极限应该开2董了
","
西北王老大
"
10-20,002190,"55.50捂捂捂捂定啊
","
诸葛伯言
"
10-20,002190,"谢谢主力周五54元补进2万股,再打下来再补,哈哈!
","
蓝白情怀
"
10-20,002190,"有图有真相资金渐渐涌入,也许好事临近哈~
","
不打了
"
10-20,002190,"主力真有耐心,横着走慢慢就出完了。
","
是一种交易
"
10-20,002190,"是下跌中继还是止跌企稳的信号
","
一手拿勋章
"
10-20,002190,"成飞集成,,读过这个文章,终于可以放心持有了
","
水流云行
"
10-20,002190,"宁波自贸区即将挂牌成立!特大利好!
","
营教导员
"
10-20,002190,"不要灰心,心态一定要好
","
个股操作
"
10-20,002190,"无量能参与,怎么好啊,抛了算了
","
我就调戏你度
"
10-20,002190,"成飞重组体现国家意志,成飞起飞乃国家强盛必然要求!……懂得自然懂
","
水镜花缘
"
10-20,002190,"炒股别信股吧的胡言乱语!自己看好就买不看好就卖
","
hswyong100
"
10-20,002190,"19日,央视今日关注,歼20已定型
","
牛市尚未终结
"
10-20,002190,"有该股的股民进三七四,〇六8备注F12
","
欢呼鼓
"
10-20,002190,"一般人我不告诉她!
","
八刀一斩
"
10-20,002190,"成飞集成主力欲图
","
小牛诺维茨基
"
10-20,002190,"成飞集成,目标450,冲啊!!
","
mhtfds
"
10-20,002190,"股价翻了3倍多,整个论坛都是唱多帖子,小伞应该注意了,高位套牢那不是开玩笑的
","
蓝黑的魂
"
10-19,002190,"宜昌交运002627总市值20个亿,流通市值10个亿,市盈率33倍,市净率1.3倍的国资小盘股
","
九万庄
"
